ID,Term,Date,utt_annotations,labels,sentiment,Speaker_party,Party_status,Party_orientation
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u22,Term 5,2011-02-17,3.81,Mixed Positive,Positive,DeSUS,Coalition,Centre to centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u26,Term 5,2011-02-17,4.12,Mixed Positive,Positive,LDS,Coalition,Centre to centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u28,Term 5,2011-02-17,1.71,Neutral Negative,Neutral,NP,,
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u30,Term 5,2011-02-17,1.0,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u32,Term 5,2011-02-17,3.99,Mixed Positive,Positive,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u34,Term 5,2011-02-17,0.26,Negative,Negative,NP,,
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u36,Term 5,2011-02-17,1.09,Mixed Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u38,Term 5,2011-02-17,0.45,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u40,Term 5,2011-02-17,0.7,Mixed Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u24,Term 5,2011-02-17,1.43,Mixed Negative,Negative,SNS,Opposition,Right to far-right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u84,Term 5,2011-02-17,0.39,Negative,Negative,LDS,Coalition,Centre to centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u148,Term 5,2011-02-17,0.32,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u88,Term 5,2011-02-17,0.0,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u136,Term 5,2011-02-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u134,Term 5,2011-02-17,0.14,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u132,Term 5,2011-02-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u130,Term 5,2011-02-17,2.27,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u128,Term 5,2011-02-17,1.56,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u126,Term 5,2011-02-17,0.06,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u124,Term 5,2011-02-17,0.39,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u122,Term 5,2011-02-17,0.49,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u120,Term 5,2011-02-17,2.99,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u118,Term 5,2011-02-17,0.05,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u116,Term 5,2011-02-17,0.43,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u114,Term 5,2011-02-17,0.07,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u112,Term 5,2011-02-17,0.55,Mixed Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u110,Term 5,2011-02-17,0.08,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u108,Term 5,2011-02-17,0.4,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u106,Term 5,2011-02-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u104,Term 5,2011-02-17,0.0,Negative,Negative,LDS,Coalition,Centre to centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u138,Term 5,2011-02-17,0.04,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u140,Term 5,2011-02-17,0.17,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u142,Term 5,2011-02-17,0.04,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u144,Term 5,2011-02-17,0.04,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u90,Term 5,2011-02-17,0.0,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u92,Term 5,2011-02-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u94,Term 5,2011-02-17,0.0,Negative,Negative,,,
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u96,Term 5,2011-02-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u98,Term 5,2011-02-17,0.0,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u170,Term 5,2011-02-17,0.08,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u168,Term 5,2011-02-17,2.68,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u166,Term 5,2011-02-17,2.38,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u86,Term 5,2011-02-17,0.0,Negative,Negative,NP,,
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u164,Term 5,2011-02-17,0.89,Mixed Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u160,Term 5,2011-02-17,1.86,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u158,Term 5,2011-02-17,0.0,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u156,Term 5,2011-02-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u154,Term 5,2011-02-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u152,Term 5,2011-02-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u150,Term 5,2011-02-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u4,Term 5,2011-02-17,0.33,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u146,Term 5,2011-02-17,1.89,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u162,Term 5,2011-02-17,0.89,Mixed Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u2,Term 5,2011-02-17,0.12,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u100,Term 5,2011-02-17,0.0,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-17-SDZ5-Izredna-40.ana.u102,Term 5,2011-02-17,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u163,Term 5,2011-02-28,0.01,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u276,Term 5,2011-02-28,0.46,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u274,Term 5,2011-02-28,1.76,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u272,Term 5,2011-02-28,0.41,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u270,Term 5,2011-02-28,1.22,Mixed Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u268,Term 5,2011-02-28,0.6,Mixed Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u266,Term 5,2011-02-28,2.74,Neutral Positive,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u264,Term 5,2011-02-28,0.33,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u262,Term 5,2011-02-28,1.66,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u260,Term 5,2011-02-28,1.09,Mixed Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u258,Term 5,2011-02-28,0.06,Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u278,Term 5,2011-02-28,0.21,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u256,Term 5,2011-02-28,0.37,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u252,Term 5,2011-02-28,0.2,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u250,Term 5,2011-02-28,0.0,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u248,Term 5,2011-02-28,3.04,Neutral Positive,Neutral,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u246,Term 5,2011-02-28,3.0,Neutral Positive,Neutral,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u244,Term 5,2011-02-28,3.88,Mixed Positive,Positive,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u242,Term 5,2011-02-28,0.27,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u240,Term 5,2011-02-28,1.53,Neutral Negative,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u238,Term 5,2011-02-28,0.06,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u236,Term 5,2011-02-28,0.68,Mixed Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u234,Term 5,2011-02-28,0.27,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u232,Term 5,2011-02-28,2.93,Neutral Positive,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u254,Term 5,2011-02-28,0.52,Mixed Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u230,Term 5,2011-02-28,0.51,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u280,Term 5,2011-02-28,0.32,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u284,Term 5,2011-02-28,0.62,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u332,Term 5,2011-02-28,2.04,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u330,Term 5,2011-02-28,0.34,Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u328,Term 5,2011-02-28,0.3,Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u326,Term 5,2011-02-28,0.41,Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u324,Term 5,2011-02-28,0.88,Mixed Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u322,Term 5,2011-02-28,2.88,Neutral Positive,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u320,Term 5,2011-02-28,2.32,Neutral Negative,Neutral,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u318,Term 5,2011-02-28,0.28,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u316,Term 5,2011-02-28,0.34,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u314,Term 5,2011-02-28,1.48,Mixed Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u312,Term 5,2011-02-28,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u282,Term 5,2011-02-28,0.37,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u310,Term 5,2011-02-28,1.4,Mixed Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u306,Term 5,2011-02-28,0.7,Mixed Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u304,Term 5,2011-02-28,0.36,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u302,Term 5,2011-02-28,1.09,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u300,Term 5,2011-02-28,2.47,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u298,Term 5,2011-02-28,1.61,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u296,Term 5,2011-02-28,3.0,Neutral Positive,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u294,Term 5,2011-02-28,2.14,Neutral Negative,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u292,Term 5,2011-02-28,1.41,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u290,Term 5,2011-02-28,5.0,Positive,Positive,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u288,Term 5,2011-02-28,1.88,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u286,Term 5,2011-02-28,2.97,Neutral Positive,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u308,Term 5,2011-02-28,0.23,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u228,Term 5,2011-02-28,2.6,Neutral Positive,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u226,Term 5,2011-02-28,0.68,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u224,Term 5,2011-02-28,4.06,Mixed Positive,Positive,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u117,Term 5,2011-02-28,0.75,Mixed Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u119,Term 5,2011-02-28,0.17,Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u121,Term 5,2011-02-28,2.99,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u123,Term 5,2011-02-28,2.29,Neutral Negative,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u125,Term 5,2011-02-28,0.09,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u127,Term 5,2011-02-28,0.28,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u129,Term 5,2011-02-28,1.36,Mixed Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u131,Term 5,2011-02-28,0.14,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u133,Term 5,2011-02-28,0.5,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u135,Term 5,2011-02-28,0.04,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u137,Term 5,2011-02-28,1.31,Mixed Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u139,Term 5,2011-02-28,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u141,Term 5,2011-02-28,0.63,Mixed Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u143,Term 5,2011-02-28,0.04,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u145,Term 5,2011-02-28,2.59,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u147,Term 5,2011-02-28,0.53,Mixed Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u149,Term 5,2011-02-28,1.63,Neutral Negative,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u151,Term 5,2011-02-28,0.23,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u153,Term 5,2011-02-28,2.57,Neutral Positive,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u155,Term 5,2011-02-28,2.34,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u157,Term 5,2011-02-28,4.06,Mixed Positive,Positive,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u159,Term 5,2011-02-28,3.98,Mixed Positive,Positive,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u161,Term 5,2011-02-28,3.61,Mixed Positive,Positive,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u167,Term 5,2011-02-28,2.0,Neutral Negative,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u169,Term 5,2011-02-28,2.28,Neutral Negative,Neutral,DeSUS,Coalition,Centre to centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u170,Term 5,2011-02-28,2.79,Neutral Positive,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u172,Term 5,2011-02-28,0.43,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u222,Term 5,2011-02-28,3.42,Neutral Positive,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u220,Term 5,2011-02-28,0.47,Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u218,Term 5,2011-02-28,0.05,Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u216,Term 5,2011-02-28,3.45,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u214,Term 5,2011-02-28,0.56,Mixed Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u212,Term 5,2011-02-28,0.29,Negative,Negative,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u210,Term 5,2011-02-28,2.36,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u208,Term 5,2011-02-28,2.48,Neutral Negative,Neutral,Zares,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u206,Term 5,2011-02-28,2.59,Neutral Positive,Neutral,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u204,Term 5,2011-02-28,2.38,Neutral Negative,Neutral,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u202,Term 5,2011-02-28,2.01,Neutral Negative,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u165,Term 5,2011-02-28,0.31,Negative,Negative,DeSUS,Coalition,Centre to centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u200,Term 5,2011-02-28,0.28,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u196,Term 5,2011-02-28,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u194,Term 5,2011-02-28,2.63,Neutral Positive,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u192,Term 5,2011-02-28,0.2,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u190,Term 5,2011-02-28,1.51,Neutral Negative,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u188,Term 5,2011-02-28,0.9,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u186,Term 5,2011-02-28,2.5,Neutral Negative,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u184,Term 5,2011-02-28,0.28,Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u182,Term 5,2011-02-28,0.86,Mixed Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u180,Term 5,2011-02-28,2.27,Neutral Negative,Neutral,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u176,Term 5,2011-02-28,0.09,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u174,Term 5,2011-02-28,1.93,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u198,Term 5,2011-02-28,0.25,Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u178,Term 5,2011-02-28,4.09,Mixed Positive,Positive,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u115,Term 5,2011-02-28,2.67,Neutral Positive,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u111,Term 5,2011-02-28,1.76,Neutral Negative,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u51,Term 5,2011-02-28,0.08,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u49,Term 5,2011-02-28,0.67,Mixed Negative,Negative,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u47,Term 5,2011-02-28,2.63,Neutral Positive,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u45,Term 5,2011-02-28,3.14,Neutral Positive,Neutral,,,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u43,Term 5,2011-02-28,0.66,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u41,Term 5,2011-02-28,2.78,Neutral Positive,Neutral,LDS,Coalition,Centre to centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u39,Term 5,2011-02-28,0.02,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u37,Term 5,2011-02-28,0.0,Negative,Negative,SNS,Opposition,Right to far-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u35,Term 5,2011-02-28,0.51,Mixed Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u33,Term 5,2011-02-28,0.03,Negative,Negative,SNS,Opposition,Right to far-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u31,Term 5,2011-02-28,2.64,Neutral Positive,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u29,Term 5,2011-02-28,0.0,Negative,Negative,SNS,Opposition,Right to far-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u25,Term 5,2011-02-28,2.48,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u23,Term 5,2011-02-28,0.71,Mixed Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u21,Term 5,2011-02-28,1.63,Neutral Negative,Neutral,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u19,Term 5,2011-02-28,1.34,Mixed Negative,Negative,SLS,Opposition,Centre-right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u17,Term 5,2011-02-28,0.05,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u15,Term 5,2011-02-28,0.47,Negative,Negative,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u13,Term 5,2011-02-28,0.02,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u11,Term 5,2011-02-28,4.11,Mixed Positive,Positive,SD,Coalition,Centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u9,Term 5,2011-02-28,0.03,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u7,Term 5,2011-02-28,3.94,Mixed Positive,Positive,DeSUS,Coalition,Centre to centre-left
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u4,Term 5,2011-02-28,0.0,Negative,Negative,SDS,Opposition,Right
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.ana.u2,Term 5,2011-02-28,2.88,Neutral Positive,Neutral,SDS,Opposition,Right
