ID,Text
ParlaMint-SI_2019-07-09-SDZ8-Redna-10.u140,"Hvala lepa. Celiakija je doživljenjska kronična sistemska avtoimuna bolezen, ki najpogosteje prizadene tanko črevo in je posledica preobčutljivosti na gluten. Celiakija velja za eno najpogostejših kroničnih bolezni in jo ima okoli 1 % prebivalstva, kar bi za Slovenijo lahko predstavljalo 20 tisoč prebivalcev. Zdravljenje celiakije je mogoče zgolj s predpisano dieto. Pri celiakiji gre za medicinsko predpisano dieto in ne dieto po lastni odločitvi. Gre za dieto, pri kateri morajo bolniki uživati le živila brez glutena in je do danes edini način uspešnega zdravljenja te bolezni. Lahko bi rekli, da je za to bolezen edino zdravilo dieta, zato ne razumem, zakaj ne moremo te diete enačiti s predpisanimi zdravili na recept v omenjenem finančnem znesku. Bolniki tako nimajo izbire in morajo posegati le po živilih, ki so označena kot brezglutenska. Tovrstna živila pa so izjemno draga in so od konvencionalnih živil dražja tudi za več kot 500 odstotkov. Tako morajo na primer za kilogram brezglutenskega kruha plačati več kot deset evrov. Bolniki s celiakijo so zaradi visokih cen brezglutenskih izdelkov v finančnem neenakem položaju. Nekateri bolniki tako iz finančnih razlogov posegajo po nezdravi in enolični prehrani, v najslabših primerih pa celo po hrani, ki vsebuje gluten, saj je ta občutno cenejša od brezglutenske. S tem pa poslabšujejo svoje zdravstveno stanje in tveganje za nove bolezni, kot so nepravilno delovanje ščitnice, osteoporoza, kožne bolezni, rakava obolenja in tako dalje. Vsa dodatna obolenja pa ne zmanjšujejo samo kvalitete življenja bolnikom, temveč se povečujejo tudi stroški zdravljenja novih obolenj, posledično prihaja tudi do bolniških odsotnosti z dela, kar še dodatno obremenjuje naš zdravstveni sistem. Kot primer dobrih praks iz tujine lahko navedemo Italijo in Hrvaško. V sosednji Italiji bolniki z diagnosticirano celiakijo prejemajo finančno pomoč v znesku od 45 do 140 evrov mesečno. Bolniki na Hrvaškem so upravičeni do 15 kilogramov moke na recept na mesečni ravni. V obeh primerih prejemanje takšne pomoči za bolnike ni časovne omejitve. Celiakija je uvrščena na seznam težko kroničnih bolezni in stanj. Zato me v zvezi s tem zanima: Ali ste na Ministrstvu za zdravje seznanjeni z neenakopravnim položajem odraslih bolnikov s celiakijo? Ali se pripravljajo kakršnikoli ukrepi za reševanje finančnih težav odraslih bolnikov s celiakijo? Zakaj za odrasle bolnike s celiakijo pravica do pomoči po zaključku šolanja preneha? Zakaj se ne bi posluževali dobrih praks iz Evrope in s tem zagotovili, da bo življenje bolnikov lažje in bolj kakovostno? Kakšni so vaši predlogi, da bo življenje bolnikov lažje in bolj kakovostno, ne glede na ovire medicinsko predpisane diete? Hvala."
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.u9,Hvala lepa. Besedo ima Franc Rosec. Izvolite.
ParlaMint-SI_2004-02-27-SDZ3-Redna-34.u50,"Nekaj sekund? Kot prva stvar, vsega ni mogoče spravljati v kalupe. Nacionalni program je po definiciji obsojen na to, da je to neka listina, birokratska listina, skupek želja. Pokojni Rudi Šeligo se je 12 let trudil, da bi naredil eno konsistentno zadevo v zvezi s tako kulturo, za njim je prišel Šuklje, ki je povzel te stvari, ki so mu jih drugi napisali. Ampak dejstvo pa je nekaj drugega. Najbrž tudi poznate Milana Kleča, slovenskega pisatelja, dramatika in pesnika. Ko je prišel na ministstvo za kulturo, ki še ni bilo takrat ministrstvo, je uradnik, ki je skrbel za knjige, ki je imel zmeraj črne narokavce, rekel: ""Kleč, Kleč, kaj boš v življenju delal, saj veš, da s pisanjem se ne more živeti. Rajši si najdi eno službo, pa da se boš lahko poročil, pa boš imel otroke."" To je bil odnos do slovenskega pesnika. In verjemite mi, da je tak odnos še danes. Umetnost namreč se dogaja mimo programov, mimo ministrov in dogaja se, kot se rado reče, v malih drobnih sobicah [[...]]"
ParlaMint-SI_2001-12-20-SDZ3-Redna-11.u180,"Hvala lepa za besedo. Spoštovani! K predlogu tega zakona bi tudi sam podal svoje mnenje. Namreč, osebno tudi dvomim v to, da je vlada s tem zakonom mogoče naredila neko potezo, ki je ni sposobna potem uresničiti in tako naprej, in da so sodišča spoznala zdaj nekaj drugega in da ni denarja in ne vem kaj še vse, kakšni razlogi vse zadaj so. Možno, da je to vse res, čeprav skoraj ne verjamem v vse te scenarije, ki jih nekdo pripravlja, enostavno skoraj ne verjamem in je vprašanje, kaj je v bistvu v ozadju. Tu se mi postavlja vprašanje - gospod Lavrinc, saj je prav, da zagovarja to stroko, popolnoma pravilno, to je tudi njegova profesija in ima pravico in tudi dolžnost, da jo pravzaprav skoraj zagovarja - vendar bi se tu vseeno vprašal, zakaj mi že zdavnaj nismo tega naredili, že pred tremi leti ali pa, ne vem, že daleč nazaj, da bi se te stvari posodobile. Namreč, meni se zdi, da tile parlamentarni magnetogrami, čeprav niso najboljši, ampak niso pa tudi tako slabi - točno se ve, kdaj kdo govori, posebno če kdo pravilno sejo vodi in vsakega po imenu pokliče in tako naprej, da se točno ve, kdo govori, pa ni treba nič snemati vizualno. Tako se mi to ne zdi tako pomembno. Zelo pomembno in prav bi pa bilo, da bi poleg vsega tega dela, ki ga zdaj sodišča opravljajo v postopku, potem mogoče stranka na koncu, poleg povzetka, ki ga narekuje sodnik, da se to pač promptno izvaja, postopek in tako naprej, in potem tudi administratorka zapiše in potem tudi stranka podpiše, da bi se ji pa vseeno mogoče dalo za verodostojnost njenih izjav kopijo magnetograma. Pa bi lahko vedno potem primerjala tisto, kar je bilo zapisano na samem zapisniku, s tistim, kar je dejansko stranka povedala, pa čeprav mogoče včasih tako, kot gospod Lavrinc pravi, ne znamo pravilno slovensko, spustimo besede, črke itn., ampak nek dokaz bi pa le bil. Namreč, zakaj to govorim. Govorim zato, ker nimam nekih bogatih izkušenj s sodišči, sploh jih nisem imel, nikdar nisem bil na sodišču, razen sedaj zadnjo leto sem bil kot priča tam za neke stvari, čisto nepomembne, pa sem potem videl, recimo, ko sem stvari dosti argumentirano razložil sodniku, on je pa potem to povzemal in narekoval administratorju, strojepiscu, in vem, da sem moral določene stvari potem popravljati, sem rekel, ""ne, nisem tako mislil, nisem tako povedal, hotel sem tako povedati itn."" in sem moral te stvari dejansko popravljati. Posebno pa, če sem izgovoril kakšne bolj strokovne besede, ki jih poznam, ali jih oni niso poznali ali kakorkoli, enostavno niso stvari bile tako zapisane, kot sem jih jaz sam tam povedal. Tako da je ena od teh stvari prav gotovo - pa čisto dobronamerno, ne mislim sedaj tukaj, jaz nekako še imam zmeraj zaupanja v sodišča, čeprav vem, da lahko velikokrat obsodijo nekoga tudi po nedolžnem za karkoli hočete, saj to ni problem, to je dejstvo. Ampak kljub temu še neko zaupanje človek pač mora v te organe imeti, tako da čisto dobronamerno govorim, da bi dejansko potem, če slučajno pride pa do nekega spora: ""jaz pa nisem tako mislil, pa nisem tako povedal itn.,"" da bi bil pa magnetogram lahko včasih kot priloga vsem tem zapisnikom in k tem dokumentom, lahko neka verodostojna listina, kaj je dejansko bilo izrečeno, če pride do nekega naknadnega spora. Sedaj, koliko je tukaj zlorab itn. - se ne bi v to spuščal, ampak dobronamerna sugestija, da je treba to čimprej uvesti, da se ti postopki naredijo čimbolj verodostojni in bo tudi potem mogoče nekako manj dvoma v pravičnost sodišč, če je ta dvom obstajal. Samo toliko, hvala lepa."
ParlaMint-SI_2020-03-02-SDZ8-Redna-16.u117,"Hvala lepa. Predlagam, da gremo naprej. Mag. Meira Hot bo postavila vprašanje ministru za okolje in prostor, ki opravlja tekoče posle, Simonu Zajcu. Izvolite."
ParlaMint-SI_2004-04-22-SDZ3-Izredna-43.u95,"Hvala lepa. Želi še kdo obrazložiti svoj glas? [[Nihče.]] Prehajamo na odločanje o zakonu. Prosim za pozornost! Glasujemo o zakonu. Navzočih nas je 47, za je glasovalo 42, eden proti. [[Za je glasovalo 42.]] [[Proti 1.]] Ugotavljam, da je zakon sprejet. S tem zaključujem to točko dnevnega reda. Prehajamo na 27. TOČKO DNEVNEGA REDA - OBRAVNAVO PREDLOGA ZAKONA O SPREMEMBAH IN DOPOLNITVAH ZAKONA O POLICIJI, SKRAJŠANI POSTOPEK. Predlog zakona je v obravnavo zboru predložila vlada Republike Slovenije. Besedo dajem predstavniku vlade za dopolnilno obrazložitev predloga zakona. Gospod Miha Molan, državni sekretar v ministrstvu za notranje zadeve, ima besedo."
ParlaMint-SI_2006-11-23-SDZ4-Redna-22.u130,"Hvala za besedo, spoštovani predsedujoči. Jaz sicer ne vem, na kaj se boste še izgovarjali. Dve leti in pol ste na oblasti, mislim, da več opravičila ni, če bi želeli kaj urediti, kogarkoli oskrbeti, tudi če gre za področje kmetijstva, ki ste ga omenili, bi to že lahko naredili. Zakaj tega niste naredili? Dovolj je izgovorov o prejšnji vladi. Dovolj časa je bilo, da sami to uredite. In ne govoriti, da smo danes prebili ograjo, nismo je. Otroci, ki živijo v Mariboru pokriti pod azbestno streho v vrtcu, kljub temu, da ni azbestne tovarne v bližini, ne bodo dobili odškodnine. In ko govorite o težjih in lažjih oblikah raka, jaz ne vem, kako si to dovolite. Rak je rak. Rak je bolezen, rak je huda bolezen vedno bodisi težja bodisi lažja, na koncu je skoraj vedno, vsaj v 90%, rezultat enak, razen, če imaš srečo, ali pa če se zatečeš k alternativi, takrat ni. Ampak na koncu je rezultat vedno enak. Kako lahko ločujete nekoga, ki ima težjo obliko raka danes, ali pa nekoga, ki ima danes lažjo obliko? Jutri bosta oba imela raka. Jaz ne vem, kako si to dovolite. To je omalovaževanje ljudi, ki so zboleli! To je omalovaževanje vseh zbolelih za rakom in vseh zbolelih za azbestozo! In enako ste povedali, kot je stil ministra, ki prihaja iz vaše stranke. Bogo in sramotno!"
ParlaMint-SI_2015-11-18-SDZ7-Redna-13.u296,"Hvala za besedo. Podnebne spremembe so stalnica in priča jim bomo vse bolj. Zato bi namenili kar nekaj sredstev za programe za prilagajanje podnebnim spremembam. Govorimo o novem zagonu, kjer se ukrepi trenutno sploh ne izvajajo. Izvaja se samo subvencioniranje zavarovalnin za škodo, ki se že zgodi na pridelkih. S temi subvencijami, ki se sedaj dogajajo, v resnici odvračamo kmete, da bi se prilagodili in da bi prilagodili izbiro kulture in načina pridelave, da bi trajno ščitili kmetijske površine na primer s protitočnimi mrežami ali s čim podobnim. V letih 2010 in 2011 je sicer obstajala strategija prilagajanja slovenskega kmetijstva in gozdarstva podnebnim spremembam. Narejen je bil akcijski načrt, vendar so bile dejavnosti omejene samo na leti 2010 in 2011. Poudariti želim, da je bilo to še pred žledolomom, pred lubadarjem, ki uničuje naše gozdove, pred kostanjevo šiškarico in podobnimi vremenskimi nesrečami, ki smo jim priča. Obnašamo se, kot da podnebnih sprememb ne bo. Potrebujemo pa tudi spremembo kultur. Koruza je en tak primer, ki se seje, ne glede na to, ali tam uspeva ali ne. Seje se na peščenih tleh in kmetje se ne sekirajo preveč, ker potem dobijo odškodnino oziroma subvencijo. Večkrat poleti se vozimo in vidimo uničena, požgana polja koruze. Vendar kmetje niso krivi. To je treba poudariti. Politika je tista, ki mora usmeriti kmetijstvo in kmetovalca v smer, ki je prava. In prava je seveda prilagajanje podnebnim spremembam, za kar smo namenili sredstva v tem našem amandmaju. Prosim, da nas podprete, kajti kmetijstvo je zelo pomembna in zelo strateška panoga. Ves čas govorimo o ""kupujmo slovensko, predelujmo slovensko, jejmo slovensko"". Pogoji za to pa niso zadovoljivi. Hvala."
ParlaMint-SI_2013-01-31-SDZ6-Redna-10.u207,"Dobro. Zaključujemo razpravo, v tej razdelitvi časa ni replik. Krog je samo eden za razpravo, to je po poslovniku, po 71. členu. V teh situacijah smo že bili, ni replik, zaključujem razpravo. O predlogu sklepa, da je predlog zakona primeren za nadaljnjo obravnavo, bomo v skladu s časovnim potekom seje zbora odločali jutri, v okviru glasovanj. S tem prekinjam tudi to točko dnevnega reda. Prehajamo na 19. TOČKO DNEVNEGA REDA, TO JE NA OBRAVNAVO AKTA O ODREDITVI PARLAMENTARNE PREISKAVE ZA UGOTOVITEV IN OCENO DEJANSKEGA STANJA V ZVEZI S POJAVOM IN DELOVANJEM EKSTREMISTIČNIH SKUPIN IN GIBANJ V REPUBLIKI SLOVENIJI, ZA KATERE OBSTAJA SUM, DA DELUJEJO V NASPROTJU Z ZAKONODAJO IN SPODBUJAJO K NASILJU TER RAZPIHUJEJO NARODNO, RASNO, VERSKO ALI DRUGO NESTRPNOST IN SOVRAŠTVO (V NADALJNJEM BESEDILU: EKSTREMISTIČNE SKUPINE), IN AKTIVNOSTI TEH EKSTREMISTIČNIH SKUPIN, KI SO DOMNEVNO SODELOVALE NA PROTESTIH V NOVEMBRU IN DECEMBRU LETA 2012 V LJUBLJANI IN MARIBORU. Zahtevo za uvedbo parlamentarne preiskave je na podlagi 93. člena Ustave Republike Slovenije Državnemu zboru predložila skupina 30 poslank in poslancev s prvopodpisano Tamaro Vonta, ki ji dajem besedo za dopolnilno obrazložitev."
ParlaMint-SI_2005-05-16-SDZ4-Redna-06.u107,Beseda je vaša.
ParlaMint-SI_2015-07-10-SDZ7-Redna-10.u101,"Hvala lepa. Še razprava? Prosim, če se prijavite. Besedo ima gospod Ivan Škodnik, izvolite."
ParlaMint-SI_2021-03-24-SDZ8-Izredna-67.u106,[[…]]bom zaključila [[…]]
