id,text,timestamp_tamara,flagged_tamara,comment_tamara,tag_tamara,timestamp_katja,flagged_katja,comment_katja,tag_katja,rev_tamara,rev_katja,final_tag,disagreement6
1449,"Odstopila je pravosodna ministrica, pa je bilo vse kot bob ob steno in potem pa to nenadno razsvetljenje.",2023-04-23 23:59:56,,,Negative,2023-04-19 12:41:33,,Sarcasm?,Negative,,,Negative,0
1450,"Seveda, če omislimo eventualno polemiko vsebine le-teh direktiv, ampak to očitno ni naš namen, saj gre dejansko za povsem tehnični zakon in zgolj zaradi same uskladitve.",2023-04-24 00:00:04,,,N_Neutral,2023-04-19 12:42:05,,"Accusation, negative",Negative,,This does not seem negative to me...,N_Neutral,1
1451,"To je nauk za naprej, doseganje enotnosti je vedno koristno, koristno za ljudi in koristno za skupnost.",2023-04-24 00:00:11,,,P_Neutral,2023-04-19 12:42:15,,,Positive,,"It is a statmenet, maybe even factual",P_Neutral,1
1452,"Vlada, ki sedi tam, preberite si to, kar tukaj piše.",2023-04-24 00:00:25,,'ki sedi tam'' implies negativity,N_Neutral,2023-04-19 12:42:24,,,Negative,,"This to me is fully negative, accusatory and pointed",Negative,1
1453,"Tukaj mislim, da nimamo opravka z nekimi predsodki o enostarševskih družinah.",2023-04-24 00:00:32,,,N_Neutral,2023-04-19 12:42:36,,,P_Neutral,,Lack of prejudice to me seems positive,P_Neutral,1
1454,"Dejstvo pa je, da se vedno vsakega strokovnega mnenja tudi objektivno ne more upoštevati, če se tehta in proučuje dve strokovni mnenji, ki sta nasprotujoči.",2023-04-24 00:00:40,,,P_Neutral,2023-04-19 12:42:50,,,N_Neutral,,Agree ,P_Neutral,1
1455,"Ne gre predvsem za ekonomski vidik, gre tudi za tako imenovane ekološke in pa naravovarstvene vidike in zato je tem zadevam treba nameniti več pozornosti in pa tudi več sredstev.",2023-04-24 00:01:17,,,P_Neutral,2023-04-19 12:43:02,,,P_Neutral,,,P_Neutral,0
1456,"Prej sem slišal, da na naši strani želimo vdirati v osebne podatke.",2023-04-24 00:01:23,,,Negative,2023-04-19 12:43:07,,,Negative,,,Negative,0
1457,"Pravniški državni izpit je opravil leta 2010 s povprečno oceno 8,28.",2023-04-24 00:01:27,,,P_Neutral,2023-04-19 12:43:17,,,P_Neutral,,,P_Neutral,0
1458,In zakaj potem Družba za upravljanje terjatev bank s tem denarjem ne odkupi slabe terjatve teh dveh bank.,2023-04-24 00:01:33,,,N_Neutral,2023-04-19 12:44:52,,,Negative,,"Opinion implied, basically a question, I am not sure here",Negative,1
1459,"Pomemben je tudi predlog, da se račun v papirni obliki izda le na zahtevo kupca.",2023-04-24 00:01:42,,statement,P_Neutral,2023-04-19 12:45:03,,,Positive,,Statement,P_Neutral,1
1460,"Njihova veja oblasti je nedotakljiva, ravno tako kot je tudi njihova nesposobnost in neumnost.",2023-04-24 00:01:48,,,Negative,2023-04-19 12:45:10,,,Negative,,,Negative,0
1461,"Poslanec Jurša se je poetično izrazil, da je pri nas pokojnina ekonomska kategorija s socialnim pridihom.",2023-04-24 00:01:58,,,N_Neutral,2023-04-19 12:45:32,,Sarcasm?,Negative,,"Ok, to me this is sarcastic :D",Negative (S),1
1462,"S tem zakonom se mi nekako zdi, da gremo po slovenskem pregovoru, da ""v sili hudič še žeblje žre.",2023-04-24 00:02:03,,,Negative,2023-04-19 12:45:40,,,Negative,,,Negative,0
1463,"To je spoved pri župniku, ki je pri enem taka, pri drugem pa drugačna odveza.",2023-04-24 00:02:10,,,N_Neutral,2023-04-19 15:10:40,1.0,"While it is a statement, the tone still sugesst a bit of mockery and negativity",N_Neutral,,,N_Neutral,0
1464,Dobili smo na mizo tenko knjižico debelih laži in izmišljotin in seveda sedaj naj bi na podlagi tega reklamnega gradiva odločali.,2023-04-24 00:02:15,,,Negative,2023-04-19 15:10:56,,Second part sarcastic,Negative,,,Negative,0
1465,Napeto in pozorno sem poslušal to razpravo in ugotavljam eno zanimivo stvar.,2023-04-24 00:02:32,,lacks opinon,P_Neutral,2023-04-19 15:12:32,1.0,"The statement does not include anything really negative, and while it could be negative, this would require further context.",P_Neutral,,,P_Neutral,0
1466,"Gre za razpis za inovativne produkte, na katerega so se v prvi vrsti lahko prijavila podjetja.",2023-04-24 00:02:37,,,P_Neutral,2023-04-19 15:12:37,,,P_Neutral,,,P_Neutral,0
1467,"To so dejstva, ki jih ugotavlja tudi predlagatelj sam v svojem gradivu.",2023-04-24 00:02:41,,,P_Neutral,2023-04-19 15:12:58,1.0,"Neutral, but could be either positive or negative.",P_Neutral,,,P_Neutral,0
1468,"Izražali smo tudi naklonjenost temu, da so bili prisotni številni predstavniki Vlade in se strinjali z oceno Zakonodajno-pravne službe.",2023-04-24 00:02:46,,,P_Neutral,2023-04-19 15:13:38,,"Explicit opinion, but a bit weak and a statement",P_Neutral,,,P_Neutral,0
1469,"Ne moremo se zadovoljiti samo s SiDG, ki gospodari z gozdovi.",2023-04-24 00:02:52,,,N_Neutral,2023-04-19 15:13:43,,,N_Neutral,,,N_Neutral,0
1470,"Seveda nekdo bi pomislil, pa kaj nekdo, ki žaga drevje ve o upravljanju podjetij, ampak to so dejansko zelo ponižujoči predsodki.",2023-04-24 00:03:01,,,N_Neutral,2023-04-19 15:13:53,,,Negative,,To me this is not neutral,Negative,1
1471,"Navedena prepoved preprečuje interesno prepletanje med gospodarstvom in strankami oziroma vznik politike, ki jo Američani označujejo kot ""best politicians money can buy"".",2023-04-24 00:03:07,,,N_Neutral,2023-04-19 15:15:00,1.0,"Statement, seems to suggest that the speaker supports this, but it is not clear enough, so positive changes. But still a statement",P_Neutral,,"Hmmm..could be interpreted differently, would like to discuss",P_Neutral,1
1472,"To je čudna zadeva, da se potem naša varuhinja, ki je pisala še to poročilo, s tem ni ukvarjala.",2023-04-24 00:03:22,,,N_Neutral,2023-04-19 15:15:46,,"Not explixitly negative, but has negative connotations",N_Neutral,,,N_Neutral,0
1473,"Predvideval bi, da bi se tistim sredstvom morda odpovedala v dobrobit kakšne dobrodelne inštitucije.",2023-04-24 00:03:37,,,P_Neutral,2023-04-19 15:16:40,,"While it has positive topic, the tone is negative",N_Neutral,,"No, this is most def positive connotation",P_Neutral,1
1474,"Izbruhi nalezljivih bolezni so torej nepredvidljivi, zato ni mogoče zakonsko predvideti vseh možnih situacij, do katerih lahko pride.",2023-04-24 00:03:50,,nothing inherently negative,P_Neutral,2023-04-19 15:17:04,,"Neutral, but negative topic",N_Neutral,,Statement,P_Neutral,1
1475,"Tega so bili v veliki meri sposobni zunanji strokovnjaki, ki so za to učeni.",2023-04-24 00:04:01,,,P_Neutral,2023-04-19 15:17:12,,,P_Neutral,,,P_Neutral,0
1476,"Ali ni morda v tem iskati odgovora, zakaj se ni skliceval na diplomatsko imuniteto, zakaj ni sporočil tranzita in tako naprej, za svojo diplomatsko misijo?",2023-04-24 00:04:15,,questioning,N_Neutral,2023-04-19 15:17:24,,,Negative,Implied opinion. ,"Pointed, accusatory, negative",Negative,1
1477,"S takšno politiko se dolgoročno seveda minirajo dolgoročni vitalni interesi Slovenije, in še več.",2023-04-24 00:04:20,,,Negative,2023-04-19 15:17:29,,,Negative,,,Negative,0
1478,"Zatorej ne gre pričakovati, da bodo tokrat predstavniki gospodarstva navdušeno prikimali predlaganim spremembam o dvigu minimalne plače.",2023-04-24 00:04:28,,,N_Neutral,2023-04-19 15:17:37,,,Negative,,"Hm, I agree to a degree that it is a statement",N_Neutral,1
1479,"Ta koeficient bi pokazal, da smo bistveno izboljšali položaj Slovenije in da je revščina upadla; kar je absurd.",2023-04-24 00:04:44,,"1. positive, 2. negative",M_Negative,2023-04-19 15:18:26,,"First part positive, but second even much more negative.",M_Negative,,,M_Negative,0
1480,"Namreč odstotek strank, zlasti fizičnih oseb, ki imajo urejen varen poštni predal in varen elektronski podpis, je v dobi elektronske družbe nizek, prenizek.",2023-04-24 00:04:53,,,N_Neutral,2023-04-19 15:18:57,,"Statement, negative tone and connotation",N_Neutral,,,N_Neutral,0
1481,"Višje sodišče v Ljubljani odloči: ""Ne, pravne praznine ni.",2023-04-24 00:05:00,,,N_Neutral,2023-04-19 15:19:05,,,N_Neutral,,,N_Neutral,0
1482,"Do vstopa v ta parlament sem imel dovolj ugleden sloves in si ne želim, da se s takšnimi nastopi in tudi besedami pokvari.",2023-04-24 00:05:07,,,N_Neutral,2023-04-19 15:19:15,,,Negative,,Explicit opinion,Negative,1
1483,"Seveda pa evropskim državam običajno evropski predpisi ne prepovedujejo postavljati boljših pogojev, vsaj kar se tiče te zakonodaje, o katerih danes govorimo.",2023-04-24 00:05:18,,,P_Neutral,2023-04-19 15:19:35,,,P_Neutral,,,P_Neutral,0
1484,"To pomeni, da se je potrebno strinjati že z ustanovitvijo tovrstne komisije, šele nato pa to komisijo voditi, ne pa prevzeti samo vodenje, medtem ko vsebini nasprotovati.",2023-04-24 00:05:30,,,N_Neutral,2023-04-19 15:23:38,1.0,"Could be M label, but I think the first part is too neutral, as well as accusatory.",N_Neutral,,,N_Neutral,0
1485,"In ta drobitev Slovenije na vedno manjše koščke zagotovo ni nekaj, kar bi bilo dobro za razvoj.",2023-04-24 00:05:35,,,N_Neutral,2023-04-19 15:23:53,,,N_Neutral,,,N_Neutral,0
1486,Res je prav zabavno tako na tak lep dan v parlamentu.,2023-04-24 00:05:41,,,P_Neutral,2023-04-19 15:24:55,1.0,"Lacking context for actual interpretation, as it could be either positive or negative (sarcasm). I might be biased, but I think it is meant as sarcasm",Negative,,"I guess due to lack of context, I would change to N_Neutral",Negative (S),1
1487,"To so lepe besede, ki poudarjajo simbol lepote tega divjega cveta, ampak na drugi strani je pa ta divji cvet tudi strupen.",2023-04-24 00:06:00,,sarcasm,Negative,2023-04-19 15:26:06,,"First part positive, second part negative.",M_Negative,,"I think it has dual sentiment, and would stick with M",M_Negative,1
1488,"Na naravne nesreče nihče od nas, pa naj se počuti tako, bom rekel, bogovsko ali pa vzvišeno, ne more vplivati.",2023-04-24 00:06:08,,,Negative,2023-04-19 15:26:46,,"Could be n_neutral, but I think the wording is too strong to be neutral.",Negative,,,Negative,0
1489,"Rekel bo: ""Gospodična slecite, da vam pregledam vse vaše votline!",2023-04-24 00:06:13,,,Negative,2023-04-19 15:26:53,,,Negative,,,Negative,0
1490,Zdaj sodeluje v projektu sabotaže drugega tira in privatizacije slovenske infrastrukture.,2023-04-24 00:06:19,,,Negative,2023-04-19 15:27:22,,,Negative,,,Negative,0
1491,"Jaz mislim, da bi morala Levica pozdraviti ta Jazbinškov zakon, ker so ljudje tako poceni do stanovanj prišli takrat.",2023-04-24 00:06:44,,"although it would be smethin positive, this seems like mocking",Negative,2023-04-19 15:29:56,1.0,"Expressed opinion, but negative tone (and clarification on positive changes)",N_Neutral,,"I agree that this has explicit opinion, woudl change",Negative,1
1492,"Če te kredibilnosti ne bi bilo, vprašanje ali bi tisti sporazum uspel tako dobro kot je.",2023-04-24 00:06:55,,,N_Neutral,2023-04-19 15:30:09,,,N_Neutral,,,N_Neutral,0
1493,"Letni plan razvoja in obnavljanja avtocest za leto 2008 predstavlja velik projekt, ki bo zagotovil dokončanje avtocestnega križa v Sloveniji skoraj v celoti.",2023-04-24 00:07:03,,,P_Neutral,2023-04-19 15:30:30,,,P_Neutral,,,P_Neutral,0
1494,"Zakon natančneje določa še celo vrsto podrobnosti, ki bodo zagotovile lažje in uspešnejše uresničevanje zakona v korist vseh, na katere se nanaša.",2023-04-24 00:07:12,,,P_Neutral,2023-04-19 15:31:55,,,P_Neutral,,,P_Neutral,0
1495,"Zato, ker to predstavlja izvršilni naslov za izterjavo obveznosti, ne pa posojilojemalca.",2023-04-24 00:07:23,,,P_Neutral,2023-04-19 15:32:30,,,N_Neutral,,Factual statement,P_Neutral,1
1496,"Če so se lahko vpisale Vzajemna, Fiho, Študentska organizacija in še kdo drug, potem se bo najbrž tudi RTV Slovenija v tej novi obliki.",2023-04-24 00:07:30,,,P_Neutral,2023-04-19 15:32:39,,,Negative,,"Uf, here I am not sure, would like to discuss",N_Neutral,1
1497,"Dela s področja književnosti, umetnosti, znanosti in izobraževanja v slovenskem jeziku v povprečju ne morejo postati dobičkonosno blago.",2023-04-24 00:07:37,,,N_Neutral,2023-04-19 15:32:51,,,N_Neutral,,,N_Neutral,0
1498,"Če dam za primer grad Lantjeri v Vipavi oziroma Slap pri Vipavi, to se pravi grad Lože.",2023-04-24 00:07:48,,nothing negative,P_Neutral,2023-04-19 15:33:05,,,P_Neutral,,,P_Neutral,0
1499,"Dotični prehod na primer ni zavarovan z zapornicami, vendar na približevanje vlaka opozarjajo tako zvočni kot svetlobni signali.",2023-04-24 00:08:00,,,P_Neutral,2023-04-19 15:39:08,1.0,"If the word ""na primer"" would be replaced wiht ""sicer"", I would consider M_positive label. As is the first part is just factual statement and it has positive connotations.",P_Neutral,,,P_Neutral,0
1500,"Zato menimo, da ni v skladu s sprejetim poslovnikom, da gremo v nov krog uskladitvenih amandmajev.",2023-04-24 00:08:09,,,Negative,2023-04-19 15:42:34,,Accusatory,Negative,,,Negative,0
1501,"In dokler ne bo Zveza borcev oziroma vsi mi sposobni obsoditi tiste zločine kot zločine, bo toliko časa nad celotnim partizanstvom visela neka grenka senca.",2023-04-24 00:08:14,,,Negative,2023-04-19 15:42:36,,,Negative,,,Negative,0
1502,"To nedvomno je in vam bo tudi uspelo, kot vam je uspelo pri RTV.",2023-04-24 00:08:19,,,P_Neutral,2023-04-19 15:43:59,1.0,"Could be positive or negative, further context needed. As is, I have a feeling it is not meant as positive comment.",Negative,,"I do not think this is neutral, but maybe should be labeled as one due to conflicting interpretations.",Negative,1
1503,"In na koncu seveda razodetje, stališče pa razloži gospod Gorenak.",2023-04-24 00:08:32,,sarcasm,N_Neutral,2023-04-19 15:44:19,,Sarcasm,Negative,,Sarcasm,Negative (S),1
1504,"Ravno zaradi tega, spoštovana predsednica, vam govorim, ker je hotel biti human socialen, pravičen, česar vi ne zmorete.",2023-04-24 00:08:41,,,Negative,2023-04-19 15:47:20,,"While some positive things were in the sentence (in defense of a colleague), this is a very negative accusation.",Negative,,,Negative,0
1505,"Nesrečen, da še ni izpolnjena odločba Ustavnega sodišča in da je to treba urediti.",2023-04-24 00:08:47,,,N_Neutral,2023-04-19 15:47:52,1.0,"Without context, this seems just a statement with negative connotation.",N_Neutral,,,N_Neutral,0
1506,"Potem pa se je že na samem odboru za infrastrukturo pokazalo, da zadeva le ni tako čista in da pri nastajanju zakona niso vsi sodelovali.",2023-04-24 00:08:56,,,Negative,2023-04-19 15:49:35,,,N_Neutral,,"To some degree a statement, but very pointed, would like to discuss",N_Neutral,1
1507,Državni računalniški oblak je zaseden po dobrih šestih mesecih 60-%.,2023-04-24 00:09:07,,seems negative,N_Neutral,2023-04-19 15:49:42,,,N_Neutral,,,N_Neutral,0
1508,"In zaradi tega seveda moramo v prvi vrsti odreagirati tako, da bomo zagotovili varnost državljankam in državljanom.",2023-04-24 00:09:15,,,P_Neutral,2023-04-19 15:49:50,,,P_Neutral,,,P_Neutral,0
1509,"Evropa je še vedno navdih vsem tistim, ki si želijo mirnega in dostojanstvenega življenja, ki želijo zaradi vojne in diktatorskih režimov svojo priložnost poiskati drugje.",2023-04-24 00:09:23,,,Positive,2023-04-19 15:50:16,,"Very positive, but statement",P_Neutral,,I agree with Tamara,Positive,1
1510,"In seveda, ko so ugotovili, da nimajo pravne podlage, so šli po navadnem postopku.",2023-04-24 00:09:29,,,N_Neutral,2023-04-19 15:50:45,,Accusatory,Negative,,Statement,N_Neutral,1
1511,"Drži tudi, da laični teologi ne pridejo lahko do zaposlitve, a do zaposlitve ne pridejo na lahek način tudi diplomirani socialni delavci, sociologi, psihologi in drugi.",2023-04-24 00:09:37,,,N_Neutral,2023-04-19 15:53:57,,"Weak negative, still factual statement with negative topic.",N_Neutral,,,N_Neutral,0
1512,"Ne gre za to, spoštovani gospod minister, da bi vas s tehničnimi detajli tukaj mučil.",2023-04-24 00:09:45,,sarcasm,Negative,2023-04-19 15:54:32,,"Has a bit negative connotation, but not enough to deem it fully negative",N_Neutral,,Agree with Tamara,Negative,1
1513,"Vemo, kaj se je dogajalo na področju energetike v Združenih državah Amerike v Kaliforniji, ko je prišlo do velikega vključevanja zasebnega sektorja v te donosne velike infrastrukturne projekte.",2023-04-24 00:09:49,,,N_Neutral,2023-04-19 15:55:09,,"Weak negative opinion, statement",N_Neutral,,,N_Neutral,0
1514,"Živeti neuspešen je pa težko in nekateri so kar prisiljeni se sprijazniti s tem, ker pač so kvalificirani kot takšni.",2023-04-24 00:09:59,,,N_Neutral,2023-04-19 15:56:53,1.0,"Negative topic, statement but could also be negative.",N_Neutral,,,N_Neutral,0
1515,"V imenu boja proti epidemij covid, ki je strašno prizadela vse, Vlada Republike Slovenije v glavnem vlada z odloki.",2023-04-24 00:10:09,,,Negative,2023-04-19 15:57:13,,Accusatory,Negative,,,Negative,0
1516,"To je bil torej temeljni revolucionarni akt, monopolizacija odpora proti okupatorju in zločinska grožnja vsem tistim, ki ne bi priznali ukazov in nadvlade Osvobodilne fronte.",2023-04-24 00:10:17,,,Negative,2023-04-19 15:57:31,,,Negative,,,Negative,0
1517,"Eleanor Roosevelt je nekoč dejala: ""Great minds discuss ideas, average minds discuss events, small minds discuss people.",2023-04-24 00:10:22,,,P_Neutral,2023-04-19 15:58:10,,"Quotation, but charged; insult; maybe even sarcasm",Negative,,"Due to lack of context, I agree with Tamara",P_Neutral,1
1518,"Seveda pričakujem, da bo tudi tokrat prisoten strašen vik in krik in da tudi tega zaključnega računa ne boste sprejeli.",2023-04-24 00:10:28,,,Negative,2023-04-19 15:58:21,,,Negative,,,Negative,0
1519,"Prav tako je treba urediti tudi višino limita, ki je potreben za sklic seje skupščine.",2023-04-24 00:10:33,,,P_Neutral,2023-04-19 15:59:44,,"Very neutral. As I am not sure about the topic, i do not see negativity here.",P_Neutral,,,P_Neutral,0
1520,"In da bo ironija še večja, ta isti stečajni upravitelj svetuje koroškim delavcem v okviru svobodnega sindikata Koroške.",2023-04-24 00:10:40,,,N_Neutral,2023-04-19 16:00:02,,,Negative,,"Irony, fully negative imo",Negative,1
1521,"Njegov, ne vaš, da smo si na jasnem.",2023-04-24 00:10:54,,"clear statement, implied opinion",Negative,2023-04-19 16:00:07,,,Negative,,,Negative,0
1522,Vsak od nas bi lahko izhajajoč iz svojega okolja napisal nekaj takšnih amandmajev.,2023-04-24 00:11:00,,,N_Neutral,2023-04-19 16:00:13,,,Negative,,"Accusatory, would like to discuss",Negative,1
